build_id,mode,implementation,state,perf_profile,footprint_bytes,accepted_rows,median_ns_per_operation,p05_ns_per_operation,p95_ns_per_operation,median_tsc_ticks_per_operation,p05_tsc_ticks_per_operation,p95_tsc_ticks_per_operation
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,basic,33554432,15,77.7142322063,75.6013807058,80.0396559238,170.576257706,165.938729763,175.680375099
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,basic,134217728,15,91.2292944789,90.7977991402,93.1399067938,200.240714908,199.293616295,204.434348464
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,basic,536870912,15,97.7991351113,97.5276993439,104.972922221,214.660971999,214.065193474,230.406838775
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,8192,15,2.29473348707,2.29453517637,2.29874725664,5.03674522932,5.03631114194,5.04555495614
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,16384,15,2.2867670787,2.28626994899,2.30194170752,5.0192595131,5.01817096871,5.05256624346
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,24576,15,2.28585162767,2.28358842848,2.31517836082,5.01725020861,5.01228407733,5.08161968173
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,28672,15,2.28892822792,2.28619841535,2.3113187412,5.02400282336,5.01801110014,5.07314809062
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,32768,15,2.3013713501,2.29680939421,2.3626843841,5.05131577823,5.04130285359,5.18589158637
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,36864,15,2.71333967314,2.69452463914,2.72747212116,5.95555018122,5.91425244104,5.98657040554
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,49152,15,3.48326868337,3.46393493507,3.51399239215,7.64548106194,7.60304236182,7.71291485634
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,65536,15,4.02561850461,3.99650677214,4.04659450696,8.83589029476,8.77199253782,8.88192456877
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,98304,15,4.54161685762,4.53057370366,4.55811660748,9.96846349807,9.94423013598,10.0046799453
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,131072,15,4.78046105559,4.77188730628,6.4615717023,10.4927085169,10.4738858088,14.1826002362
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,196608,13,5.4846300147,5.0130145394,6.20127020529,12.0383032437,11.0031407148,13.6112684528
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,229376,15,5.91793498486,5.49835595413,7.09048812813,12.9893651416,12.0684270184,15.5630189052
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,262144,15,6.40187333894,6.21925642281,7.22837664864,14.0515681529,13.6507365572,15.8656720248
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,294912,14,7.4795985733,7.00258643641,7.97138829796,16.4170833668,15.3700816151,17.496519245
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,393216,15,10.2447950167,10.1882617188,10.589356524,22.4864663733,22.3623653971,23.2427406153
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,524288,15,12.6952589427,12.6588734002,12.7440014648,27.8650177204,27.7851592815,27.9720029704
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,1048576,13,16.3205695718,16.2874150034,16.7307489987,35.8222731251,35.7495013738,36.722570222
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,2097152,15,18.1923610546,18.0645800696,44.3262774728,39.9306869507,39.6502309729,97.2924124978
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,4194304,15,21.5869699319,20.1550369263,73.6766030788,47.3815647761,44.2385991414,161.713910103
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,5242880,13,27.270841435,24.6911876678,75.8509503682,59.8571890695,54.1950733185,166.486417643
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,6291456,15,35.1451507568,30.7752167384,75.0860947503,77.1406214396,67.5489917331,164.807629903
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,7340032,15,39.8076923915,35.474751745,57.4506479899,87.374520983,77.8640659877,126.099306379
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,8388608,15,49.334892114,41.6863649686,77.3626978397,108.285916011,91.4980328878,169.804654121
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,12582912,15,61.8149094582,56.6284885406,80.3076887131,135.678508759,124.29474767,176.268618266
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,33554432,15,77.8228909969,75.5193839073,80.6892693043,170.814750671,165.758748055,177.106222153
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,134217728,14,91.1543234587,90.5261528194,94.9259340167,200.076159716,198.697377324,208.354529262
stride16-gcc13-scalar,dependent_index_cycle,scalar,warm,branch,536870912,15,97.7934631854,97.6207036003,106.773545191,214.64852196,214.26932925,234.359056085
