turbostat: Failed to access /dev/cpu/0/msr. Some of the counters may not be available
	Run as root to enable them or use --no-msr to disable the access explicitly
cpu0: Guessing tjMax 100 C, Please use -T to specify
Disabling Low Power Idle CPU output
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	NMI	SMI	LLCMRPS	LLC%hit	POLL%	C1%	C1E%	C3%	C6%	C7s%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreThr	GFX%rc6	GFXMHz	GFXAMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt	RAMWatt
-	-	356	16.22	2195	2195	1.52	2418	0	0	133	83.50	0.00	0.15	0.36	0.98	0.60	81.75	17.20	1.38	0.89	64.30	0	100.04	200	0	0.57	0.00	0.00	0.00	9.50	3.59	0.00	2.38
0	0	318	14.48	2195	2195	0.95	1114	0	0	7	88.49	0.00	0.00	0.30	3.95	2.63	78.84	3.88	3.87	2.53	75.24	0	100.01	200	0	0.57	0.00	0.00	0.00	9.49	3.59	0.00	2.38
0	1	39	1.76	2195	2195	0.44	159	0	0	1	76.79	0.00	0.00	0.09	0.50	0.58	97.12	16.60
1	2	343	15.64	2195	2195	1.09	392	0	0	6	92.95	0.00	0.26	0.42	1.57	0.79	81.37	3.81	1.64	0.98	77.93	0
1	3	45	2.03	2195	2195	0.54	240	0	0	1	81.75	0.00	0.91	2.09	1.79	0.73	92.51	17.39
2	4	2103	95.82	2195	2195	1.72	503	0	0	117	82.79	0.00	0.00	0.00	0.00	0.05	4.12	0.04	0.00	0.05	4.10	0
2	5	0	0.02	2194	2195	0.63	3	0	0	0	87.62	0.00	0.00	0.00	0.00	0.00	99.99	95.84
3	6	0	0.02	2194	2195	0.59	3	0	0	0	92.25	0.00	0.00	0.00	0.00	0.00	99.98	0.05	0.00	0.00	99.93	0
3	7	1	0.05	2195	2195	1.13	4	0	0	0	77.04	0.00	0.00	0.00	0.00	0.00	99.96	0.02
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	NMI	SMI	LLCMRPS	LLC%hit	POLL%	C1%	C1E%	C3%	C6%	C7s%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreThr	GFX%rc6	GFXMHz	GFXAMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt	RAMWatt
-	-	292	13.28	2195	2195	1.53	1895	0	0	74	52.23	0.00	0.00	0.10	0.39	0.35	85.92	14.15	0.70	0.60	71.27	0	100.14	200	0	0.35	0.00	0.00	0.00	8.68	2.73	0.00	2.64
0	0	58	2.66	2195	2195	0.32	1092	0	0	2	74.78	0.00	0.01	0.53	1.95	1.87	93.21	4.21	1.99	2.01	89.13	0	100.14	200	0	0.35	0.00	0.00	0.00	8.68	2.73	0.00	2.64
0	1	30	1.36	2195	2195	0.39	146	0	0	1	64.83	0.00	0.00	0.04	0.32	0.46	97.84	5.50
1	2	24	1.08	2195	2195	0.44	135	0	0	1	71.02	0.00	0.00	0.03	0.28	0.14	98.51	2.24	0.80	0.41	95.47	0
1	3	36	1.63	2195	2195	0.40	158	0	0	1	58.40	0.00	0.00	0.21	0.60	0.29	97.30	1.69
2	4	2183	99.45	2195	2195	1.61	343	0	0	69	50.99	0.00	0.00	0.00	0.00	0.00	0.54	0.01	0.00	0.00	0.54	0
2	5	0	0.02	2195	2195	0.49	6	0	0	0	83.15	0.00	0.00	0.00	0.00	0.00	99.98	99.44
3	6	0	0.02	2195	2195	0.61	6	0	0	0	89.28	0.00	0.00	0.00	0.00	0.00	99.98	0.06	0.00	0.00	99.92	0
3	7	1	0.05	2195	2195	1.18	9	0	0	0	72.91	0.00	0.00	0.00	0.00	0.00	99.95	0.03
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	NMI	SMI	LLCMRPS	LLC%hit	POLL%	C1%	C1E%	C3%	C6%	C7s%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreThr	GFX%rc6	GFXMHz	GFXAMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt	RAMWatt
-	-	352	16.02	2195	2195	1.40	2007	0	0	108	84.97	0.00	0.05	0.05	0.45	0.34	83.15	16.77	0.74	0.60	65.87	0	100.13	200	0	0.00	0.00	0.00	0.00	9.51	3.91	0.00	2.20
0	0	277	12.62	2195	2195	0.99	1079	0	0	6	90.21	0.00	0.00	0.20	1.76	1.69	83.92	3.64	1.95	1.81	79.99	0	100.14	200	0	0.00	0.00	0.00	0.00	9.51	3.91	0.00	2.21
0	1	34	1.53	2195	2195	0.41	154	0	0	1	73.19	0.00	0.00	0.08	0.61	0.23	97.60	14.73
1	2	284	12.93	2195	2195	1.08	387	0	0	5	93.56	0.00	0.17	0.05	0.61	0.26	86.05	2.51	0.99	0.61	82.95	0
1	3	35	1.60	2195	2195	0.52	186	0	0	1	76.08	0.00	0.19	0.05	0.60	0.52	97.08	13.84
2	4	2181	99.36	2195	2195	1.52	199	0	0	95	84.40	0.00	0.00	0.00	0.00	0.00	0.63	0.02	0.00	0.00	0.62	0
2	5	0	0.02	2195	2195	0.43	0	0	0	0	93.64	0.00	0.00	0.00	0.00	0.00	99.98	99.36
3	6	0	0.02	2195	2195	0.69	0	0	0	0	92.28	0.00	0.00	0.00	0.00	0.00	99.99	0.06	0.00	0.00	99.93	0
3	7	1	0.05	2195	2195	1.26	2	0	0	0	76.20	0.00	0.00	0.00	0.00	0.00	99.95	0.02
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	NMI	SMI	LLCMRPS	LLC%hit	POLL%	C1%	C1E%	C3%	C6%	C7s%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreThr	GFX%rc6	GFXMHz	GFXAMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt	RAMWatt
