sample_id,round,compiler,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r07-o02-gcc13_auto-262144,7,gcc13_auto,262144,85450,350003200,537730971,756379970254730359,756379970254730359,1180279102,2712525119,1180279122,537761603,537761603,1
r07-o03-clang18_scalar-36864,7,clang18_scalar,36864,781250,450000000,376791688,996272629659386701,996272629659386701,827032386,2362501121,827032426,376820323,376820323,1
r07-o04-clang18_scalar-8388608,7,clang18_scalar,8388608,916,120061952,860633708,257992015106286337,257992015106286337,1889026322,630326369,1889026348,860668843,860668843,1
r07-o05-clang18_auto-36864,7,clang18_auto,36864,781250,450000000,377713374,996272629659386701,996272629659386701,829055197,2362501121,829055194,377742041,377742041,1
r07-o06-gcc13_auto-32768,7,gcc13_auto,32768,878907,450000384,435678876,995719398065972051,995719398065972051,956282791,3487503295,956282822,435707030,435707030,1
r07-o07-clang18_auto-536870912,7,clang18_auto,536870912,3,25165824,314688838,54016160691990295,54016160691990295,690722930,132121697,690722912,314725308,314725308,1
r07-o08-clang18_scalar-32768,7,clang18_scalar,32768,878907,450000384,281957799,995719398065972051,995719398065972051,618880234,2362503137,618880262,281987878,281987878,1
r07-o09-clang18_auto-262144,7,clang18_auto,262144,85450,350003200,423329500,756379970254730359,756379970254730359,929180573,1837517921,929180560,423362261,423362261,1
r07-o10-gcc13_scalar-262144,7,gcc13_scalar,262144,85450,350003200,678531362,756379970254730359,756379970254730359,1489323496,2712525119,1489323528,678556935,678556935,1
r07-o11-clang18_scalar-536870912,7,clang18_scalar,536870912,3,25165824,308817679,54016160691990295,54016160691990295,677835609,132121697,677835576,308852570,308852570,1
r07-o12-clang18_auto-6291456,7,clang18_auto,6291456,1221,120029184,1033680128,257963754663396029,257963754663396029,2268849123,630154337,2268849110,1033717342,1033717342,1
r07-o13-gcc13_scalar-536870912,7,gcc13_scalar,536870912,3,25165824,381775361,54016160691990295,54016160691990295,837970907,195035455,837970892,381812041,381812041,1
r07-o14-gcc13_scalar-6291456,7,gcc13_scalar,6291456,1221,120029184,725463368,257963754663396029,257963754663396029,1592336764,930226495,1592336724,725498147,725498147,1
r07-o15-gcc13_auto-36864,7,gcc13_auto,36864,781250,450000000,526247794,996272629659386701,996272629659386701,1155074169,3487500319,1155074184,526278699,526278699,1
r07-o16-clang18_scalar-6291456,7,clang18_scalar,6291456,1221,120029184,651818472,257963754663396029,257963754663396029,1430693926,630154337,1430693924,651852237,651852237,1
r07-o17-gcc13_scalar-36864,7,gcc13_scalar,36864,781250,450000000,526820711,996272629659386701,996272629659386701,1156331974,3487500319,1156331990,526849986,526849986,1
r07-o18-gcc13_auto-536870912,7,gcc13_auto,536870912,3,25165824,316277872,54016160691990295,54016160691990295,694208755,195035455,694208768,316312338,316312338,1
r07-o19-gcc13_auto-8388608,7,gcc13_auto,8388608,916,120061952,833052852,257992015106286337,257992015106286337,1828486574,930480447,1828486550,833087110,833087110,1
r07-o20-clang18_scalar-1048576,7,clang18_scalar,1048576,15259,250003456,621205248,540782577536582989,540782577536582989,1363499955,1312519265,1363499984,621236197,621236197,1
r07-o21-clang18_auto-32768,7,clang18_auto,32768,878907,450000384,282017741,995719398065972051,995719398065972051,619012059,2362503137,619012042,282050308,282050308,1
r07-o22-clang18_auto-8388608,7,clang18_auto,8388608,916,120061952,896910930,257992015106286337,257992015106286337,1968651626,630326369,1968651630,896946889,896946889,1
r07-o23-gcc13_scalar-1048576,7,gcc13_scalar,1048576,15259,250003456,690952971,540782577536582989,540782577536582989,1516588619,1937527103,1516588634,690983131,690983131,1
r07-o24-gcc13_auto-1048576,7,gcc13_auto,1048576,15259,250003456,690848596,540782577536582989,540782577536582989,1516359580,1937527103,1516359570,690879250,690879250,1
r07-o25-gcc13_scalar-32768,7,gcc13_scalar,32768,878907,450000384,440468524,995719398065972051,995719398065972051,966795926,3487503295,966795940,440498080,440498080,1
r07-o26-gcc13_auto-6291456,7,gcc13_auto,6291456,1221,120029184,673682351,257963754663396029,257963754663396029,1478681444,930226495,1478681446,673715961,673715961,1
r07-o27-gcc13_scalar-8388608,7,gcc13_scalar,8388608,916,120061952,887383885,257992015106286337,257992015106286337,1947738606,930480447,1947738584,887415378,887415378,1
r07-o28-clang18_auto-1048576,7,clang18_auto,1048576,15259,250003456,619566712,540782577536582989,540782577536582989,1359904422,1312519265,1359904458,619600523,619600523,1
r08-o01-clang18_scalar-6291456,8,clang18_scalar,6291456,1221,120029184,573325496,257963754663396029,257963754663396029,1258408949,630154337,1258408976,573359712,573359712,1
r08-o02-clang18_scalar-36864,8,clang18_scalar,36864,781250,450000000,377406435,996272629659386701,996272629659386701,828381758,2362501121,828381774,377437525,377437525,1
r08-o03-gcc13_scalar-1048576,8,gcc13_scalar,1048576,15259,250003456,691789035,540782577536582989,540782577536582989,1518424467,1937527103,1518424490,691820910,691820910,1
r08-o04-clang18_auto-1048576,8,clang18_auto,1048576,15259,250003456,619653909,540782577536582989,540782577536582989,1360095994,1312519265,1360095990,619686510,619686510,1
r08-o05-gcc13_auto-6291456,8,gcc13_auto,6291456,1221,120029184,715772670,257963754663396029,257963754663396029,1571066648,930226495,1571066662,715809642,715809642,1
r08-o06-gcc13_scalar-8388608,8,gcc13_scalar,8388608,916,120061952,832956680,257992015106286337,257992015106286337,1828275071,930480447,1828275064,832988777,832988777,1
r08-o07-gcc13_scalar-32768,8,gcc13_scalar,32768,878907,450000384,435776223,995719398065972051,995719398065972051,956496744,3487503295,956496750,435804053,435804053,1
r08-o08-clang18_scalar-262144,8,clang18_scalar,262144,85450,350003200,589159581,756379970254730359,756379970254730359,1293163323,1837517921,1293163322,589191844,589191844,1
r08-o09-clang18_auto-36864,8,clang18_auto,36864,781250,450000000,377622108,996272629659386701,996272629659386701,828855927,2362501121,828855918,377654103,377654103,1
r08-o10-clang18_auto-32768,8,clang18_auto,32768,878907,450000384,282821374,995719398065972051,995719398065972051,620776229,2362503137,620776222,282854449,282854449,1
r08-o11-gcc13_scalar-536870912,8,gcc13_scalar,536870912,3,25165824,316970514,54016160691990295,54016160691990295,695728608,195035455,695728616,317004610,317004610,1
r08-o12-gcc13_scalar-262144,8,gcc13_scalar,262144,85450,350003200,538901203,756379970254730359,756379970254730359,1182847404,2712525119,1182847402,538929625,538929625,1
r08-o13-gcc13_auto-262144,8,gcc13_auto,262144,85450,350003200,645866942,756379970254730359,756379970254730359,1417628232,2712525119,1417628256,645896211,645896211,1
r08-o14-clang18_scalar-32768,8,clang18_scalar,32768,878907,450000384,282660333,995719398065972051,995719398065972051,620421722,2362503137,620421692,282689064,282689064,1
r08-o15-gcc13_auto-8388608,8,gcc13_auto,8388608,916,120061952,792695756,257992015106286337,257992015106286337,1739906115,930480447,1739906102,792730493,792730493,1
r08-o16-clang18_auto-536870912,8,clang18_auto,536870912,3,25165824,309228413,54016160691990295,54016160691990295,678737630,132121697,678737620,309263386,309263386,1
r08-o17-clang18_auto-262144,8,clang18_auto,262144,85450,350003200,387007840,756379970254730359,756379970254730359,849456600,1837517921,849456608,387038896,387038896,1
r08-o18-gcc13_scalar-6291456,8,gcc13_scalar,6291456,1221,120029184,623680527,257963754663396029,257963754663396029,1368931760,930226495,1368931784,623713635,623713635,1
r08-o19-gcc13_auto-36864,8,gcc13_auto,36864,781250,450000000,525982437,996272629659386701,996272629659386701,1154491463,3487500319,1154491492,526010952,526010952,1
r08-o20-gcc13_scalar-36864,8,gcc13_scalar,36864,781250,450000000,526423609,996272629659386701,996272629659386701,1155460915,3487500319,1155460944,526455058,526455058,1
r08-o21-clang18_auto-8388608,8,clang18_auto,8388608,916,120061952,868205693,257992015106286337,257992015106286337,1905645769,630326369,1905645786,868242210,868242210,1
r08-o22-clang18_scalar-536870912,8,clang18_scalar,536870912,3,25165824,309231488,54016160691990295,54016160691990295,678744722,132121697,678744748,309265180,309265180,1
r08-o23-clang18_scalar-8388608,8,clang18_scalar,8388608,916,120061952,765428564,257992015106286337,257992015106286337,1680058885,630326369,1680058886,765462663,765462663,1
r08-o24-gcc13_auto-32768,8,gcc13_auto,32768,878907,450000384,435810943,995719398065972051,995719398065972051,956573094,3487503295,956573134,435841951,435841951,1
r08-o25-clang18_scalar-1048576,8,clang18_scalar,1048576,15259,250003456,621267835,540782577536582989,540782577536582989,1363637895,1312519265,1363637924,621299715,621299715,1
r08-o26-clang18_auto-6291456,8,clang18_auto,6291456,1221,120029184,723475657,257963754663396029,257963754663396029,1587975501,630154337,1587975532,723512380,723512380,1
r08-o27-gcc13_auto-1048576,8,gcc13_auto,1048576,15259,250003456,691834917,540782577536582989,540782577536582989,1518524424,1937527103,1518524436,691865278,691865278,1
r08-o28-gcc13_auto-536870912,8,gcc13_auto,536870912,3,25165824,320287221,54016160691990295,54016160691990295,703009221,195035455,703009230,320321841,320321841,1
r09-o01-clang18_auto-6291456,9,clang18_auto,6291456,1221,120029184,567711252,257963754663396029,257963754663396029,1246085683,630154337,1246085676,567747486,567747486,1
r09-o02-gcc13_auto-1048576,9,gcc13_auto,1048576,15259,250003456,691443930,540782577536582989,540782577536582989,1517666813,1937527103,1517666810,691474859,691474859,1
r09-o03-gcc13_auto-32768,9,gcc13_auto,32768,878907,450000384,435820556,995719398065972051,995719398065972051,956594495,3487503295,956594474,435851393,435851393,1
r09-o04-gcc13_scalar-536870912,9,gcc13_scalar,536870912,3,25165824,316324764,54016160691990295,54016160691990295,694311137,195035455,694311178,316357076,316357076,1
r09-o05-clang18_scalar-8388608,9,clang18_scalar,8388608,916,120061952,854733500,257992015106286337,257992015106286337,1876075951,630326369,1876075960,854766557,854766557,1
r09-o06-gcc13_scalar-262144,9,gcc13_scalar,262144,85450,350003200,492909231,756379970254730359,756379970254730359,1081898948,2712525119,1081898950,492937730,492937730,1
r09-o07-clang18_auto-1048576,9,clang18_auto,1048576,15259,250003456,663988762,540782577536582989,540782577536582989,1457407695,1312519265,1457407710,664021404,664021404,1
r09-o08-clang18_auto-36864,9,clang18_auto,36864,781250,450000000,376567927,996272629659386701,996272629659386701,826540778,2362501121,826540770,376596438,376596438,1
r09-o09-gcc13_auto-6291456,9,gcc13_auto,6291456,1221,120029184,651710153,257963754663396029,257963754663396029,1430454625,930226495,1430454630,651744776,651744776,1
r09-o10-gcc13_auto-8388608,9,gcc13_auto,8388608,916,120061952,945737614,257992015106286337,257992015106286337,2075819974,930480447,2075819966,945771398,945771398,1
r09-o11-gcc13_auto-536870912,9,gcc13_auto,536870912,3,25165824,316526694,54016160691990295,54016160691990295,694754553,195035455,694754566,316561816,316561816,1
r09-o12-gcc13_scalar-8388608,9,gcc13_scalar,8388608,916,120061952,841035073,257992015106286337,257992015106286337,1846006727,930480447,1846006756,841068656,841068656,1
r09-o13-gcc13_scalar-1048576,9,gcc13_scalar,1048576,15259,250003456,691201422,540782577536582989,540782577536582989,1517133536,1937527103,1517133530,691229864,691229864,1
r09-o14-clang18_scalar-6291456,9,clang18_scalar,6291456,1221,120029184,482102879,257963754663396029,257963754663396029,1058182314,630154337,1058182290,482137515,482137515,1
r09-o15-gcc13_scalar-6291456,9,gcc13_scalar,6291456,1221,120029184,1248174565,257963754663396029,257963754663396029,2739644596,930226495,2739644578,1248207267,1248207267,1
r09-o16-clang18_scalar-32768,9,clang18_scalar,32768,878907,450000384,282895192,995719398065972051,995719398065972051,620937746,2362503137,620937768,282926780,282926780,1
r09-o17-clang18_scalar-262144,9,clang18_scalar,262144,85450,350003200,416506706,756379970254730359,756379970254730359,914203822,1837517921,914203818,416538579,416538579,1
r09-o18-clang18_auto-8388608,9,clang18_auto,8388608,916,120061952,841091862,257992015106286337,257992015106286337,1846133769,630326369,1846133784,841128923,841128923,1
r09-o19-gcc13_auto-36864,9,gcc13_auto,36864,781250,450000000,522956905,996272629659386701,996272629659386701,1147851038,3487500319,1147851056,522987923,522987923,1
r09-o20-clang18_auto-262144,9,clang18_auto,262144,85450,350003200,417701689,756379970254730359,756379970254730359,916826692,1837517921,916826702,417734057,417734057,1
r09-o21-gcc13_scalar-32768,9,gcc13_scalar,32768,878907,450000384,435830775,995719398065972051,995719398065972051,956616529,3487503295,956616540,435860450,435860450,1
r09-o22-gcc13_scalar-36864,9,gcc13_scalar,36864,781250,450000000,526321282,996272629659386701,996272629659386701,1155236123,3487500319,1155236126,526353120,526353120,1
r09-o23-clang18_auto-536870912,9,clang18_auto,536870912,3,25165824,309127679,54016160691990295,54016160691990295,678516712,132121697,678516696,309162298,309162298,1
r09-o24-gcc13_auto-262144,9,gcc13_auto,262144,85450,350003200,668075603,756379970254730359,756379970254730359,1466374599,2712525119,1466374624,668107240,668107240,1
r09-o25-clang18_scalar-1048576,9,clang18_scalar,1048576,15259,250003456,620612543,540782577536582989,540782577536582989,1362199650,1312519265,1362199652,620643989,620643989,1
r09-o26-clang18_auto-32768,9,clang18_auto,32768,878907,450000384,281968690,995719398065972051,995719398065972051,618904151,2362503137,618904132,281999422,281999422,1
r09-o27-clang18_scalar-536870912,9,clang18_scalar,536870912,3,25165824,311538331,54016160691990295,54016160691990295,683808236,132121697,683808224,311573467,311573467,1
r09-o28-clang18_scalar-36864,9,clang18_scalar,36864,781250,450000000,377530318,996272629659386701,996272629659386701,828654315,2362501121,828654266,377559987,377559987,1
r10-o01-gcc13_auto-262144,10,gcc13_auto,262144,85450,350003200,748919209,756379970254730359,756379970254730359,1643820252,2712525119,1643820200,748953205,748953205,1
r10-o02-clang18_scalar-536870912,10,clang18_scalar,536870912,3,25165824,312577975,54016160691990295,54016160691990295,686089840,132121697,686089844,312612185,312612185,1
r10-o03-gcc13_scalar-262144,10,gcc13_scalar,262144,85450,350003200,538074164,756379970254730359,756379970254730359,1181031952,2712525119,1181031962,538103809,538103809,1
r10-o04-gcc13_auto-1048576,10,gcc13_auto,1048576,15259,250003456,692281530,540782577536582989,540782577536582989,1519504916,1937527103,1519504910,692313535,692313535,1
r10-o05-gcc13_auto-8388608,10,gcc13_auto,8388608,916,120061952,907875991,257992015106286337,257992015106286337,1992717684,930480447,1992717716,907910626,907910626,1
r10-o06-clang18_auto-6291456,10,clang18_auto,6291456,1221,120029184,587637428,257963754663396029,257963754663396029,1289822885,630154337,1289822886,587671738,587671738,1
r10-o07-clang18_auto-36864,10,clang18_auto,36864,781250,450000000,377931015,996272629659386701,996272629659386701,829532688,2362501121,829532682,377960728,377960728,1
r10-o08-clang18_auto-32768,10,clang18_auto,32768,878907,450000384,281948797,995719398065972051,995719398065972051,618861159,2362503137,618861144,281981633,281981633,1
r10-o09-clang18_auto-1048576,10,clang18_auto,1048576,15259,250003456,621076859,540782577536582989,540782577536582989,1363218907,1312519265,1363218912,621107714,621107714,1
r10-o10-gcc13_auto-32768,10,gcc13_auto,32768,878907,450000384,435977703,995719398065972051,995719398065972051,956939019,3487503295,956939016,436006589,436006589,1
r10-o11-clang18_auto-8388608,10,clang18_auto,8388608,916,120061952,871027299,257992015106286337,257992015106286337,1911839800,630326369,1911839798,871063329,871063329,1
r10-o12-gcc13_scalar-6291456,10,gcc13_scalar,6291456,1221,120029184,666737985,257963754663396029,257963754663396029,1463439050,930226495,1463439054,666769878,666769878,1
r10-o13-gcc13_auto-6291456,10,gcc13_auto,6291456,1221,120029184,802467466,257963754663396029,257963754663396029,1761354139,930226495,1761354122,802501328,802501328,1
r10-o14-clang18_scalar-32768,10,clang18_scalar,32768,878907,450000384,282063672,995719398065972051,995719398065972051,619112985,2362503137,619113000,282094497,282094497,1
r10-o15-gcc13_auto-36864,10,gcc13_auto,36864,781250,450000000,525958784,996272629659386701,996272629659386701,1154440409,3487500319,1154440408,525991618,525991618,1
r10-o16-gcc13_scalar-8388608,10,gcc13_scalar,8388608,916,120061952,848747977,257992015106286337,257992015106286337,1862935428,930480447,1862935448,848780434,848780434,1
r10-o17-clang18_auto-262144,10,clang18_auto,262144,85450,350003200,604198884,756379970254730359,756379970254730359,1326173176,1837517921,1326173200,604230168,604230168,1
r10-o18-clang18_scalar-8388608,10,clang18_scalar,8388608,916,120061952,893949711,257992015106286337,257992015106286337,1962152159,630326369,1962152170,893983291,893983291,1
r10-o19-gcc13_scalar-36864,10,gcc13_scalar,36864,781250,450000000,524279791,996272629659386701,996272629659386701,1150754559,3487500319,1150754528,524308033,524308033,1
r10-o20-gcc13_scalar-1048576,10,gcc13_scalar,1048576,15259,250003456,693420371,540782577536582989,540782577536582989,1522004822,1937527103,1522004814,693452344,693452344,1
r10-o21-clang18_scalar-262144,10,clang18_scalar,262144,85450,350003200,572055094,756379970254730359,756379970254730359,1255619970,1837517921,1255619970,572085018,572085018,1
r10-o22-gcc13_auto-536870912,10,gcc13_auto,536870912,3,25165824,316451591,54016160691990295,54016160691990295,694590071,195035455,694590072,316485933,316485933,1
r10-o23-clang18_auto-536870912,10,clang18_auto,536870912,3,25165824,316702146,54016160691990295,54016160691990295,695141899,132121697,695141898,316737166,316737166,1
r10-o24-clang18_scalar-36864,10,clang18_scalar,36864,781250,450000000,377031078,996272629659386701,996272629659386701,827558477,2362501121,827558468,377061111,377061111,1
r10-o25-clang18_scalar-6291456,10,clang18_scalar,6291456,1221,120029184,658232504,257963754663396029,257963754663396029,1444772459,630154337,1444772472,658267635,658267635,1
r10-o26-clang18_scalar-1048576,10,clang18_scalar,1048576,15259,250003456,620085813,540782577536582989,540782577536582989,1361043291,1312519265,1361043288,620117214,620117214,1
r10-o27-gcc13_scalar-536870912,10,gcc13_scalar,536870912,3,25165824,324549360,54016160691990295,54016160691990295,712363729,195035455,712363696,324583446,324583446,1
r10-o28-gcc13_scalar-32768,10,gcc13_scalar,32768,878907,450000384,435721948,995719398065972051,995719398065972051,956377223,3487503295,956377224,435750392,435750392,1
r11-o01-clang18_scalar-262144,11,clang18_scalar,262144,85450,350003200,411847989,756379970254730359,756379970254730359,903978630,1837517921,903978658,411880432,411880432,1
r11-o02-gcc13_scalar-262144,11,gcc13_scalar,262144,85450,350003200,672313279,756379970254730359,756379970254730359,1475675747,2712525119,1475675762,672343452,672343452,1
r11-o03-gcc13_scalar-1048576,11,gcc13_scalar,1048576,15259,250003456,695560401,540782577536582989,540782577536582989,1526701410,1937527103,1526701418,695590045,695590045,1
r11-o04-gcc13_auto-8388608,11,gcc13_auto,8388608,916,120061952,869907144,257992015106286337,257992015106286337,1909378813,930480447,1909378790,869942480,869942480,1
r11-o05-clang18_scalar-8388608,11,clang18_scalar,8388608,916,120061952,825145528,257992015106286337,257992015106286337,1811132502,630326369,1811132488,825178716,825178716,1
r11-o06-gcc13_auto-536870912,11,gcc13_auto,536870912,3,25165824,316617786,54016160691990295,54016160691990295,694954478,195035455,694954480,316651991,316651991,1
r11-o07-gcc13_auto-1048576,11,gcc13_auto,1048576,15259,250003456,691686379,540782577536582989,540782577536582989,1518198321,1937527103,1518198330,691716875,691716875,1
r11-o08-clang18_scalar-6291456,11,clang18_scalar,6291456,1221,120029184,600797137,257963754663396029,257963754663396029,1318706028,630154337,1318706048,600830675,600830675,1
r11-o09-gcc13_scalar-32768,11,gcc13_scalar,32768,878907,450000384,435989959,995719398065972051,995719398065972051,956965761,3487503295,956965724,436018801,436018801,1
r11-o10-gcc13_auto-262144,11,gcc13_auto,262144,85450,350003200,659548362,756379970254730359,756379970254730359,1447658549,2712525119,1447658542,659580359,659580359,1
r11-o11-clang18_scalar-536870912,11,clang18_scalar,536870912,3,25165824,310417991,54016160691990295,54016160691990295,681348629,132121697,681348624,310451620,310451620,1
r11-o12-clang18_auto-36864,11,clang18_auto,36864,781250,450000000,376718156,996272629659386701,996272629659386701,826871474,2362501121,826871474,376751664,376751664,1
r11-o13-clang18_auto-8388608,11,clang18_auto,8388608,916,120061952,862126137,257992015106286337,257992015106286337,1892302800,630326369,1892302830,862162904,862162904,1
r11-o14-clang18_auto-6291456,11,clang18_auto,6291456,1221,120029184,554780080,257963754663396029,257963754663396029,1217702644,630154337,1217702618,554815186,554815186,1
r11-o15-gcc13_scalar-6291456,11,gcc13_scalar,6291456,1221,120029184,645307050,257963754663396029,257963754663396029,1416399534,930226495,1416399512,645339571,645339571,1
r11-o16-clang18_auto-1048576,11,clang18_auto,1048576,15259,250003456,621235153,540782577536582989,540782577536582989,1363565832,1312519265,1363565830,621266821,621266821,1
r11-o17-gcc13_auto-36864,11,gcc13_auto,36864,781250,450000000,526129370,996272629659386701,996272629659386701,1154813797,3487500319,1154813770,526156022,526156022,1
r11-o18-clang18_scalar-32768,11,clang18_scalar,32768,878907,450000384,281904569,995719398065972051,995719398065972051,618761532,2362503137,618761550,281930070,281930070,1
r11-o19-gcc13_scalar-536870912,11,gcc13_scalar,536870912,3,25165824,317681562,54016160691990295,54016160691990295,697289117,195035455,697289098,317716422,317716422,1
r11-o20-gcc13_scalar-36864,11,gcc13_scalar,36864,781250,450000000,525907617,996272629659386701,996272629659386701,1154328019,3487500319,1154328054,525936414,525936414,1
r11-o21-clang18_auto-262144,11,clang18_auto,262144,85450,350003200,600606340,756379970254730359,756379970254730359,1318287570,1837517921,1318287564,600638679,600638679,1
r11-o22-clang18_scalar-36864,11,clang18_scalar,36864,781250,450000000,377725345,996272629659386701,996272629659386701,829081892,2362501121,829081902,377756957,377756957,1
r11-o23-gcc13_auto-6291456,11,gcc13_auto,6291456,1221,120029184,1244682592,257963754663396029,257963754663396029,2731979735,930226495,2731979734,1244717753,1244717753,1
r11-o24-gcc13_auto-32768,11,gcc13_auto,32768,878907,450000384,435872511,995719398065972051,995719398065972051,956708234,3487503295,956708258,435902883,435902883,1
r11-o25-gcc13_scalar-8388608,11,gcc13_scalar,8388608,916,120061952,990986285,257992015106286337,257992015106286337,2175137969,930480447,2175137932,991020770,991020770,1
r11-o26-clang18_scalar-1048576,11,clang18_scalar,1048576,15259,250003456,623778729,540782577536582989,540782577536582989,1369148861,1312519265,1369148902,623809629,623809629,1
r11-o27-clang18_auto-32768,11,clang18_auto,32768,878907,450000384,282477553,995719398065972051,995719398065972051,620021307,2362503137,620021314,282508332,282508332,1
r11-o28-clang18_auto-536870912,11,clang18_auto,536870912,3,25165824,309559932,54016160691990295,54016160691990295,679465057,132121697,679465072,309594786,309594786,1
r12-o01-gcc13_scalar-8388608,12,gcc13_scalar,8388608,916,120061952,840688213,257992015106286337,257992015106286337,1845245218,930480447,1845245226,840720838,840720838,1
r12-o02-clang18_auto-536870912,12,clang18_auto,536870912,3,25165824,309214886,54016160691990295,54016160691990295,678707953,132121697,678707964,309250469,309250469,1
r12-o03-gcc13_auto-32768,12,gcc13_auto,32768,878907,450000384,435810424,995719398065972051,995719398065972051,956571628,3487503295,956571638,435840648,435840648,1
r12-o04-clang18_auto-8388608,12,clang18_auto,8388608,916,120061952,860092688,257992015106286337,257992015106286337,1887839014,630326369,1887839030,860127140,860127140,1
r12-o05-clang18_scalar-262144,12,clang18_scalar,262144,85450,350003200,550859572,756379970254730359,756379970254730359,1209097858,1837517921,1209097868,550891059,550891059,1
r12-o06-gcc13_auto-1048576,12,gcc13_auto,1048576,15259,250003456,691696929,540782577536582989,540782577536582989,1518221719,1937527103,1518221716,691728182,691728182,1
r12-o07-clang18_auto-36864,12,clang18_auto,36864,781250,450000000,376848029,996272629659386701,996272629659386701,827156253,2362501121,827156220,376879534,376879534,1
r12-o08-gcc13_scalar-1048576,12,gcc13_scalar,1048576,15259,250003456,691541520,540782577536582989,540782577536582989,1517880981,1937527103,1517880980,691573356,691573356,1
r12-o09-gcc13_scalar-536870912,12,gcc13_scalar,536870912,3,25165824,333197389,54016160691990295,54016160691990295,731345635,195035455,731345648,333228625,333228625,1
r12-o10-gcc13_scalar-6291456,12,gcc13_scalar,6291456,1221,120029184,639437163,257963754663396029,257963754663396029,1403515394,930226495,1403515410,639469747,639469747,1
r12-o11-clang18_auto-32768,12,clang18_auto,32768,878907,450000384,282410473,995719398065972051,995719398065972051,619874340,2362503137,619874354,282441812,282441812,1
r12-o12-clang18_scalar-536870912,12,clang18_scalar,536870912,3,25165824,308958481,54016160691990295,54016160691990295,678145053,132121697,678145050,308992679,308992679,1
r12-o13-gcc13_auto-536870912,12,gcc13_auto,536870912,3,25165824,316328036,54016160691990295,54016160691990295,694318390,195035455,694318350,316361397,316361397,1
r12-o14-gcc13_auto-36864,12,gcc13_auto,36864,781250,450000000,525835715,996272629659386701,996272629659386701,1154169828,3487500319,1154169830,525865368,525865368,1
r12-o15-gcc13_auto-262144,12,gcc13_auto,262144,85450,350003200,642452325,756379970254730359,756379970254730359,1410133606,2712525119,1410133582,642482291,642482291,1
r12-o16-clang18_scalar-36864,12,clang18_scalar,36864,781250,450000000,376156125,996272629659386701,996272629659386701,825636991,2362501121,825636966,376185243,376185243,1
r12-o17-clang18_scalar-8388608,12,clang18_scalar,8388608,916,120061952,787471554,257992015106286337,257992015106286337,1728441977,630326369,1728441946,787506021,787506021,1
r12-o18-gcc13_scalar-32768,12,gcc13_scalar,32768,878907,450000384,435757955,995719398065972051,995719398065972051,956456900,3487503295,956456908,435788405,435788405,1
r12-o19-clang18_scalar-32768,12,clang18_scalar,32768,878907,450000384,282557399,995719398065972051,995719398065972051,620198171,2362503137,620198172,282590627,282590627,1
r12-o20-clang18_auto-1048576,12,clang18_auto,1048576,15259,250003456,619906722,540782577536582989,540782577536582989,1360649722,1312519265,1360649730,619938084,619938084,1
r12-o21-clang18_auto-6291456,12,clang18_auto,6291456,1221,120029184,741577931,257963754663396029,257963754663396029,1627708149,630154337,1627708148,741611908,741611908,1
r12-o22-clang18_scalar-6291456,12,clang18_scalar,6291456,1221,120029184,611772020,257963754663396029,257963754663396029,1342794786,630154337,1342794772,611804439,611804439,1
r12-o23-gcc13_scalar-36864,12,gcc13_scalar,36864,781250,450000000,524781005,996272629659386701,996272629659386701,1151854997,3487500319,1151855012,524810219,524810219,1
r12-o24-clang18_auto-262144,12,clang18_auto,262144,85450,350003200,374715456,756379970254730359,756379970254730359,822476675,1837517921,822476666,374747414,374747414,1
r12-o25-gcc13_scalar-262144,12,gcc13_scalar,262144,85450,350003200,494344507,756379970254730359,756379970254730359,1085050188,2712525119,1085050164,494377240,494377240,1
r12-o26-gcc13_auto-6291456,12,gcc13_auto,6291456,1221,120029184,591531106,257963754663396029,257963754663396029,1298366173,930226495,1298366168,591566287,591566287,1
r12-o27-clang18_scalar-1048576,12,clang18_scalar,1048576,15259,250003456,618597494,540782577536582989,540782577536582989,1357776893,1312519265,1357776904,618628017,618628017,1
r12-o28-gcc13_auto-8388608,12,gcc13_auto,8388608,916,120061952,947495906,257992015106286337,257992015106286337,2079679498,930480447,2079679514,947530437,947530437,1
r13-o01-gcc13_scalar-32768,13,gcc13_scalar,32768,878907,450000384,435716265,995719398065972051,995719398065972051,956365480,3487503295,956365476,435746457,435746457,1
r13-o02-clang18_scalar-1048576,13,clang18_scalar,1048576,15259,250003456,620419633,540782577536582989,540782577536582989,1361777131,1312519265,1361777120,620452190,620452190,1
r13-o03-clang18_auto-32768,13,clang18_auto,32768,878907,450000384,281951636,995719398065972051,995719398065972051,618866030,2362503137,618866050,281981229,281981229,1
r13-o04-clang18_scalar-6291456,13,clang18_scalar,6291456,1221,120029184,630154265,257963754663396029,257963754663396029,1383143614,630154337,1383143630,630189649,630189649,1
r13-o05-clang18_scalar-8388608,13,clang18_scalar,8388608,916,120061952,809526460,257992015106286337,257992015106286337,1776849639,630326369,1776849646,809560263,809560263,1
r13-o06-clang18_auto-8388608,13,clang18_auto,8388608,916,120061952,783926724,257992015106286337,257992015106286337,1720660240,630326369,1720660216,783961968,783961968,1
r13-o07-gcc13_auto-6291456,13,gcc13_auto,6291456,1221,120029184,724928467,257963754663396029,257963754663396029,1591162434,930226495,1591162430,724962138,724962138,1
