sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r04-o23-rust-8388608,4,rust,8388608,62,8126464,466211074,17444193244271551,17444193244271551,1023298525,73138462,1023298518,466240414,466240414,1
r04-o24-go-6291456,4,go,6291456,102,10027008,625868866,21543721854647272,21543721854647272,1369626628,240721113,1369626434,625095638,625095638,true
r04-o25-c-32768,4,c,32768,195313,100000256,365242564,223978264113942993,223978264113942993,801680745,900002587,801680770,365268882,365268882,1
r04-o26-rust-1048576,4,rust,1048576,1221,20004864,394203950,43098968983893989,43098968983893989,865249088,180044062,865249066,394231251,394231251,1
r04-o27-rust-36864,4,rust,36864,173612,100000512,619153844,220423592280896003,220423592280896003,1358995087,900004894,1358995066,619181360,619181360,1
r04-o28-c-8388608,4,c,8388608,62,8126464,584926674,17444193244271551,17444193244271551,1283869753,73138459,1283869752,584956553,584956553,1
r05-o01-rust-6291456,5,rust,6291456,102,10027008,448037026,21543721854647272,21543721854647272,983408196,90243358,983408206,448066216,448066216,1
r05-o02-c-536870912,5,c,536870912,1,8388608,864905302,18017347997925624,18017347997925624,1898399832,75497755,1898399844,864937910,864937910,1
r05-o03-go-6291456,5,go,6291456,102,10027008,1259356500,21543721854647272,21543721854647272,1603193704,240759865,1603193372,734189325,734189325,true
r05-o04-go-536870912,5,go,536870912,1,8388608,871150619,18017347997925624,18017347997925624,1907559551,201400571,1907559610,870343185,870343185,true
r05-o05-go-1048576,5,go,1048576,1221,20004864,500702899,43098968983893989,43098968983893989,1095376209,480162956,1095376194,500154860,500154860,true
r05-o06-c-32768,5,c,32768,195313,100000256,366304765,223978264113942993,223978264113942993,804012263,900002587,804012242,366331465,366331465,1
r05-o07-c-8388608,5,c,8388608,62,8126464,518145970,17444193244271551,17444193244271551,1137291411,73138459,1137291408,518176279,518176279,1
r05-o08-go-8388608,5,go,8388608,62,8126464,493048888,17444193244271551,17444193244271551,1079172621,195097213,1079172556,492510739,492510739,true
r05-o09-cpp-36864,5,cpp,36864,173612,100000512,1002348718,220423592280896003,220423592280896003,2200075850,900004891,2200075856,1002375687,1002375687,1
r05-o10-rust-8388608,5,rust,8388608,62,8126464,604174658,17444193244271551,17444193244271551,1326117757,73138462,1326117760,604206823,604206823,1
r05-o11-c-262144,5,c,262144,9766,40001536,494547451,85449381942251735,85449381942251735,1085494240,360014107,1085494234,494574493,494574493,1
r05-o12-cpp-8388608,5,cpp,8388608,62,8126464,515734203,17444193244271551,17444193244271551,1131997426,73138459,1131997460,515764342,515764342,1
r05-o13-rust-262144,5,rust,262144,9766,40001536,359986192,85449381942251735,85449381942251735,790143934,360014110,790143948,360013161,360013161,1
r05-o14-c-1048576,5,c,1048576,1221,20004864,436629749,43098968983893989,43098968983893989,958369699,180044059,958369676,436657729,436657729,1
r05-o15-cpp-6291456,5,cpp,6291456,102,10027008,503488213,21543721854647272,21543721854647272,1105118711,90243355,1105118696,503518192,503518192,1
r05-o16-cpp-32768,5,cpp,32768,195313,100000256,365311084,223978264113942993,223978264113942993,801831295,900002587,801831294,365337667,365337667,1
r05-o17-c-36864,5,c,36864,173612,100000512,1002347117,220423592280896003,220423592280896003,2200072450,900004891,2200072446,1002374125,1002374125,1
r05-o18-c-6291456,5,c,6291456,102,10027008,650361823,21543721854647272,21543721854647272,1427493929,90243355,1427493914,650391274,650391274,1
r05-o19-rust-32768,5,rust,32768,195313,100000256,273795850,223978264113942993,223978264113942993,600962930,900002590,600962912,273822820,273822820,1
r05-o20-cpp-262144,5,cpp,262144,9766,40001536,483110857,85449381942251735,85449381942251735,1060305765,360014109,1060305774,483122904,483122904,1
r05-o21-go-262144,5,go,262144,9766,40001536,786591551,85449381942251735,85449381942251735,1721296303,960107849,1721296456,785611522,785611522,true
r05-o22-go-32768,5,go,32768,195313,100000256,784478409,223978264113942993,223978264113942993,1716100504,2400079995,1716102762,783636703,783636703,true
r05-o23-cpp-1048576,5,cpp,1048576,1221,20004864,438200370,43098968983893989,43098968983893989,961817044,180044059,961817032,438227060,438227060,1
r05-o24-rust-36864,5,rust,36864,173612,100000512,619911749,220423592280896003,220423592280896003,1360658352,900004894,1360658332,619938051,619938051,1
r05-o25-cpp-536870912,5,cpp,536870912,1,8388608,845443317,18017347997925624,18017347997925624,1855682285,75497755,1855682268,845474973,845474973,1
r05-o26-go-36864,5,go,36864,173612,100000512,1141830743,220423592280896003,220423592280896003,2500172173,2400115057,2500172972,1140848495,1140848495,true
r05-o27-rust-536870912,5,rust,536870912,1,8388608,825323350,18017347997925624,18017347997925624,1811520956,75497758,1811520964,825358207,825358207,1
r05-o28-rust-1048576,5,rust,1048576,1221,20004864,394921517,43098968983893989,43098968983893989,866823982,180044062,866824002,394949429,394949429,1
r06-o01-cpp-262144,6,cpp,262144,9766,40001536,621448978,85449381942251735,85449381942251735,1364032624,360014107,1364032626,621475139,621475139,1
r06-o02-rust-1048576,6,rust,1048576,1221,20004864,395240175,43098968983893989,43098968983893989,867523380,180044062,867523382,395267834,395267834,1
r06-o03-rust-536870912,6,rust,536870912,1,8388608,838835363,18017347997925624,18017347997925624,1841179039,75497758,1841179032,838871740,838871740,1
r06-o04-go-8388608,6,go,8388608,62,8126464,479855005,17444193244271551,17444193244271551,1050311621,195094272,1050311592,479322128,479322128,true
