build_id,mode,implementation,state,perf_profile,footprint_bytes,accepted_rows,median_ns_per_operation,p05_ns_per_operation,p95_ns_per_operation,median_tsc_ticks_per_operation,p05_tsc_ticks_per_operation,p95_tsc_ticks_per_operation
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,basic,33554432,15,91.1763575872,88.1579799652,96.2289619446,200.124376933,193.499299367,211.214398193
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,basic,134217728,15,102.237819433,102.08513546,112.741866589,224.403410912,224.068286896,247.458983421
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,basic,536870912,15,107.303576827,106.836706161,108.750529528,235.522415638,234.497670174,238.698354721
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,8192,15,3.47801916259,3.47731110919,3.48190455212,7.63395703154,7.6324065032,7.64248486238
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,16384,15,3.35542182792,3.34898241465,3.37148164411,7.36486767543,7.35073208982,7.40011592455
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,24576,14,3.30873727596,3.30780126411,3.35808671839,7.2623996794,7.26034659454,7.37071895433
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,28672,15,3.39405841845,3.36724706646,3.49243049533,7.44967040269,7.3908255393,7.66558835757
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,32768,15,4.35964348254,4.23484233997,4.58390806229,9.56904737458,9.29512408013,10.0612946185
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,36864,15,8.27504993417,8.26787665965,8.3154308267,18.1630374858,18.1472968046,18.2516645326
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,49152,14,8.26909811528,8.25600773305,8.28827103888,18.1499694639,18.1212412659,18.1920562805
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,65536,14,8.25274802832,8.2417675745,8.26978141909,18.1140908102,18.0899902525,18.151478032
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,98304,14,8.23825594251,8.23275496991,8.28682765802,18.0822722643,18.0702072532,18.1888828959
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,131072,15,8.25225227277,8.2288159336,10.1996752516,18.1130031941,18.0615523361,22.3874223907
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,196608,14,9.5221396823,8.24955021039,10.8634728606,20.9002860409,18.1070572521,23.8444006941
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,229376,15,10.6357423364,9.34758887895,16.2358381393,23.3445631888,20.5171638416,35.6362859054
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,262144,15,12.631307345,10.4551813767,15.6029471493,27.7246483728,22.9482368346,34.2471442037
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,294912,14,15.7676376603,14.0145590426,17.4034874229,34.6086411512,30.760773798,38.1991858986
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,393216,15,18.5480322013,17.9596933094,19.3512173984,40.7113556029,39.4200034707,42.4742911292
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,524288,15,19.8481209585,19.3097872749,20.0084118924,43.5649648996,42.3833539023,43.9167650055
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,1048576,15,20.9014935161,20.6853133204,21.0977511748,45.8770028883,45.4025081645,46.307765223
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,2097152,14,21.7310423418,21.2255817837,24.5778941066,47.6978031505,46.5883507623,53.9463903298
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,4194304,15,33.0065128721,28.4322924579,62.80156245,72.4464932146,62.406467466,137.844101202
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,5242880,14,42.7848802355,28.9909296,82.2425617419,93.9092013889,63.6326448261,180.515450247
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,6291456,15,51.088168335,43.605549613,76.1474079805,112.134193522,95.7104788742,167.137088551
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,7340032,15,52.8668426721,46.6090384718,82.7433226247,116.038233751,102.302885015,181.614604001
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,8388608,14,59.8354632854,55.0001301357,82.4481999079,131.333769798,120.720616804,180.966803233
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,12582912,15,70.6552611234,64.6204208374,83.1671104431,155.08234178,141.836219279,182.5447553
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,33554432,14,91.9356094996,87.452029864,94.7887703578,201.790814718,191.949792226,208.053329468
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,134217728,15,102.254874945,102.121064901,104.057199001,224.440843582,224.14714241,228.396795273
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,536870912,15,108.094990134,106.996434093,112.760501504,237.259469032,234.848258495,247.499910831
