schema_version,sample_id,build_id,perf_profile,event,value,time_enabled,time_running
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-dtlb_walk-1048576,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,2,252499937,252499937
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-dtlb_walk-8388608,index-cycle-gcc13-raw,dtlb_walk,cycles,597288922,272151358,272151358
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-dtlb_walk-8388608,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,3146370,272150331,272150331
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l2_miss-6291456,index-cycle-gcc13-raw,l2_miss,cycles,556970423,253780842,253780842
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l2_miss-6291456,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,7571256,253781137,253781137
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l1_miss-6291456,index-cycle-gcc13-raw,l1_miss,cycles,554408448,252614483,252614483
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l1_miss-6291456,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,7832965,252615114,252615114
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l3_miss-1048576,index-cycle-gcc13-raw,l3_miss,cycles,554148516,252491259,252491259
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l3_miss-1048576,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,1343,252490096,252490096
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-dtlb_walk-36864,index-cycle-gcc13-raw,dtlb_walk,cycles,548761482,250036794,250036794
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-dtlb_walk-36864,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,0,250035462,250035462
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l1_miss-32768,index-cycle-gcc13-raw,l1_miss,cycles,548749804,250031683,250031683
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l1_miss-32768,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,564645,250030298,250030298
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l1_miss-262144,index-cycle-gcc13-raw,l1_miss,cycles,549232533,250252316,250252316
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l1_miss-262144,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,32758716,250250097,250250097
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l1_miss-536870912,index-cycle-gcc13-raw,l1_miss,cycles,30111538778,13718786220,13718786220
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l1_miss-536870912,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,134211859,13718785417,13718785417
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l2_miss-8388608,index-cycle-gcc13-raw,l2_miss,cycles,625138685,284840467,284840467
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l2_miss-8388608,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,4084365,284840143,284840143
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l3_miss-536870912,index-cycle-gcc13-raw,l3_miss,cycles,28760067983,13103059063,13103059063
1,index-cycle-gcc13-raw-r1-dependent_index_cycle-scalar-warm-l3_miss-536870912,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,133590676,13103058208,13103058208
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-32768,index-cycle-gcc13-raw,dtlb_walk,cycles,548758350,250036121,250036121
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-32768,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,0,250035081,250035081
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-36864,index-cycle-gcc13-raw,l3_miss,cycles,548754517,250032246,250032246
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-36864,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,7,250029568,250029568
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-32768,index-cycle-gcc13-raw,l1_miss,cycles,548772437,250041857,250041857
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-32768,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,752429,250041103,250041103
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-536870912,index-cycle-gcc13-raw,l3_miss,cycles,28734976246,13091627026,13091627026
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-536870912,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,133609133,13091626145,13091626145
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-36864,index-cycle-gcc13-raw,l2_miss,cycles,548734230,250023871,250023871
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-36864,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,857,250021414,250021414
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-6291456,index-cycle-gcc13-raw,dtlb_walk,cycles,649579723,295974898,295974898
