# started on Wed Sep  9 06:31:41 2026

1,,context-switches,821489980,100.00,,
0,,cpu-migrations,821489980,100.00,,
16449,,page-faults,821489980,100.00,,
16449,,minor-faults,821489980,100.00,,
0,,major-faults,821489980,100.00,,
