sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r02-o13-rust-32768,2,rust,32768,40960,335544320,284337804,3633848320,3633848320,624101450,2349138209,624101478,284365176,284365176,1
r02-o14-go-8388608,2,go,8388608,160,335544320,2965098926,2634976128,2634976128,6474704474,2684609146,6474704698,2959877592,2959877592,true
r02-o15-cpp-536870912,2,cpp,536870912,3,402653184,10554253255,1543198232,1543198232,23165713376,2013266219,23165713384,10554287045,10554287045,1
r02-o16-c-262144,2,c,262144,5120,335544320,591911387,1812397056,1812397056,1299199774,1677747474,1299199792,591938590,591938590,1
r02-o17-c-6291456,2,c,6291456,214,336592896,2568172786,196891892,196891892,5636930476,1682965824,5636930508,2568207030,2568207030,1
r02-o18-c-536870912,2,c,536870912,3,402653184,10613258120,1543198232,1543198232,23295224407,2013266209,23295224414,10613291047,10613291047,1
r02-o19-rust-262144,2,rust,262144,5120,335544320,719774279,1812397056,1812397056,1579848407,2348851489,1579848380,719801709,719801709,1
r02-o20-go-536870912,2,go,536870912,3,402653184,11145155250,1543198232,1543198232,24335910911,3222185776,24335909840,11127418696,11127418696,true
r02-o21-rust-6291456,2,rust,6291456,214,336592896,2131136538,196891892,196891892,4677672405,2356152273,4677672384,2131170995,2131170995,1
r02-o22-cpp-262144,2,cpp,262144,5120,335544320,508290899,1812397056,1812397056,1115659887,1677747484,1115659908,508318113,508318113,1
r02-o23-go-1048576,2,go,1048576,1280,335544320,798115863,2000108288,2000108288,1748001662,2684435196,1748001772,797478294,797478294,true
r02-o24-go-36864,2,go,36864,36409,335545344,299041952,3368420452,3368420452,653810552,2684647105,653811290,298602103,298602103,true
r02-o25-rust-1048576,2,rust,1048576,1280,335544320,769450575,2000108288,2000108288,1688883851,2348820769,1688883834,769478287,769478287,1
r02-o26-cpp-8388608,2,cpp,8388608,160,335544320,2537864508,2634976128,2634976128,5570405745,1677722684,5570405764,2537895141,2537895141,1
r02-o27-rust-8388608,2,rust,8388608,160,335544320,2533739199,2634976128,2634976128,5561352513,2348811809,5561352522,2533775328,2533775328,1
r02-o28-cpp-6291456,2,cpp,6291456,214,336592896,2102465998,196891892,196891892,4614742744,1682965834,4614742726,2102498589,2102498589,1
r03-o01-rust-36864,3,rust,36864,36409,335545344,289101265,3368420452,3368420452,634556808,2349108969,634556802,289125719,289125719,1
r03-o02-cpp-536870912,3,cpp,536870912,3,402653184,11309004306,1543198232,1543198232,24822329907,2013266219,24822329928,11309038052,11309038052,1
r03-o03-cpp-262144,3,cpp,262144,5120,335544320,664594177,1812397056,1812397056,1458732493,1677747484,1458732506,664621231,664621231,1
r03-o04-cpp-6291456,3,cpp,6291456,214,336592896,2722813528,196891892,196891892,5976353920,1682965834,5976353922,2722845573,2722845573,1
r03-o05-rust-6291456,3,rust,6291456,214,336592896,3047614410,196891892,196891892,6689265089,2356152273,6689265088,3047647677,3047647677,1
r03-o06-cpp-36864,3,cpp,36864,36409,335545344,300409077,3368420452,3368420452,659376674,1677909049,659376674,300435639,300435639,1
r03-o07-rust-8388608,3,rust,8388608,160,335544320,3050892504,2634976128,2634976128,6696461429,2348811809,6696461420,3050926072,3050926072,1
r03-o08-rust-536870912,3,rust,536870912,3,402653184,11108315924,1543198232,1543198232,24381834863,2818572601,24381834840,11108351181,11108351181,1
r03-o09-c-32768,3,c,32768,40960,335544320,279206050,3633848320,3633848320,612837534,1677926674,612837544,279234094,279234094,1
r03-o10-c-536870912,3,c,536870912,3,402653184,10758914436,1543198232,1543198232,23614927297,2013266209,23614927270,10758946820,10758946820,1
r03-o11-go-8388608,3,go,8388608,160,335544320,2719546488,2634976128,2634976128,5937938730,2684589166,5937938270,2715053515,2715053515,true
r03-o12-c-36864,3,c,36864,36409,335545344,287716133,3368420452,3368420452,631516416,1677909039,631516424,287742875,287742875,1
r03-o13-go-262144,3,go,262144,5120,335544320,696006543,1812397056,1812397056,1523724101,2684453200,1523724444,695312977,695312977,true
r03-o14-rust-32768,3,rust,32768,40960,335544320,282753106,3633848320,3633848320,620623237,2349138209,620623256,282780259,282780259,1
r03-o15-go-6291456,3,go,6291456,214,336592896,2383700399,196891892,196891892,5207862791,2692947805,5207862770,2379913353,2379913353,true
r03-o16-c-262144,3,c,262144,5120,335544320,558025742,1812397056,1812397056,1224823535,1677747474,1224823512,558051738,558051738,1
r03-o17-cpp-1048576,3,cpp,1048576,1280,335544320,762057975,2000108288,2000108288,1672657482,1677728284,1672657492,762085201,762085201,1
r03-o18-go-32768,3,go,32768,40960,335544320,293866048,3633848320,3633848320,642420800,2684671076,642421494,293416195,293416195,true
r03-o19-cpp-8388608,3,cpp,8388608,160,335544320,2600060844,2634976128,2634976128,5706921957,1677722684,5706921946,2600091091,2600091091,1
r03-o20-c-6291456,3,c,6291456,214,336592896,2189063296,196891892,196891892,4804816232,1682965824,4804816258,2189096597,2189096597,1
r03-o21-c-8388608,3,c,8388608,160,335544320,2529400254,2634976128,2634976128,5551828229,1677722674,5551828238,2529433256,2529433256,1
r03-o22-go-36864,3,go,36864,36409,335545344,298685241,3368420452,3368420452,652946193,2684646984,652946910,298219222,298219222,true
r03-o23-cpp-32768,3,cpp,32768,40960,335544320,278869327,3633848320,3633848320,612098617,1677926684,612098608,278893516,278893516,1
r03-o24-rust-1048576,3,rust,1048576,1280,335544320,765752593,2000108288,2000108288,1680767984,2348820769,1680768012,765778943,765778943,1
r03-o25-c-1048576,3,c,1048576,1280,335544320,771269547,2000108288,2000108288,1692876374,1677728274,1692876394,771295796,771295796,1
r03-o26-go-536870912,3,go,536870912,3,402653184,11345875751,1543198232,1543198232,24796407977,3222164167,24796407460,11331463937,11331463937,true
r03-o27-go-1048576,3,go,1048576,1280,335544320,803258270,2000108288,2000108288,1758726965,2684434720,1758727058,802503557,802503557,true
r03-o28-rust-262144,3,rust,262144,5120,335544320,581904515,1812397056,1812397056,1277235651,2348851489,1277235652,581931257,581931257,1
r04-o01-go-536870912,4,go,536870912,3,402653184,10993270848,1543198232,1543198232,24029873041,3222144759,24029871866,10977563887,10977563887,true
r04-o02-go-1048576,4,go,1048576,1280,335544320,794142590,2000108288,2000108288,1738471726,2684435521,1738471988,793525536,793525536,true
r04-o03-cpp-32768,4,cpp,32768,40960,335544320,279593733,3633848320,3633848320,613688517,1677926684,613688526,279620084,279620084,1
r04-o04-go-32768,4,go,32768,40960,335544320,293802627,3633848320,3633848320,642367526,2684670678,642368298,293369458,293369458,true
r04-o05-c-1048576,4,c,1048576,1280,335544320,773059744,2000108288,2000108288,1696805513,1677728274,1696805506,773087913,773087913,1
