sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r03-o11-go-1048576,3,go,1048576,1221,20004864,530422713,43272497840938563,43272497840938563,1160123958,940276957,1160124438,529840034,529840034,true
r03-o12-cpp-1048576,3,cpp,1048576,1221,20004864,416701034,43272497840938563,43272497840938563,914627865,240058651,914627890,416729180,416729180,1
r03-o13-c-1048576,3,c,1048576,1221,20004864,416594114,43272497840938563,43272497840938563,914393164,240058653,914393150,416621512,416621512,1
r03-o14-rust-1048576,3,rust,1048576,1221,20004864,415929955,43272497840938563,43272497840938563,912935531,240058654,912935518,415957246,415957246,1
r03-o15-cpp-36864,3,cpp,36864,173612,100000512,875187948,221395076082124221,221395076082124221,1920968283,1200006427,1920968280,875214944,875214944,1
r03-o16-c-36864,3,c,36864,173612,100000512,852263380,221395076082124221,221395076082124221,1870650948,1200006429,1870650958,852289789,852289789,1
r03-o17-c-32768,3,c,32768,195313,100000256,332042267,221271359518073939,221271359518073939,728808657,1200003357,728808652,332068162,332068162,1
r03-o18-go-32768,3,go,32768,195313,100000256,997784340,221271359518073939,221271359518073939,2184641436,4700098385,2184642548,996882238,996882238,true
r03-o19-rust-36864,3,rust,36864,173612,100000512,868404658,221395076082124221,221395076082124221,1906079774,1200006430,1906079780,868431027,868431027,1
r03-o20-go-6291456,3,go,6291456,102,10027008,558369922,21549733755203228,21549733755203228,1221994012,471336645,1221994048,557721344,557721344,true
r03-o21-c-6291456,3,c,6291456,102,10027008,425538328,21549733755203228,21549733755203228,934025009,120324381,934025026,425566674,425566674,1
r03-o22-rust-536870912,3,rust,536870912,1,8388608,901846074,18012249170480756,18012249170480756,1979482128,100663582,1979482098,901881161,901881161,1
r03-o23-go-536870912,3,go,536870912,1,8388608,893576057,18012249170480756,18012249170480756,1955984869,394337919,1955984910,892585759,892585759,true
r03-o24-cpp-262144,3,cpp,262144,9766,40001536,593713240,86445885965269521,86445885965269521,1303154868,480018715,1303154864,593740726,593740726,1
r03-o25-c-262144,3,c,262144,9766,40001536,499783943,86445885965269521,86445885965269521,1096987771,480018717,1096987760,499810219,499810219,1
r03-o26-rust-6291456,3,rust,6291456,102,10027008,565911694,21549733755203228,21549733755203228,1242133457,120324382,1242133442,565943893,565943893,1
r03-o27-cpp-32768,3,cpp,32768,195313,100000256,340044986,221271359518073939,221271359518073939,746374338,1200003355,746374332,340072400,340072400,1
r03-o28-cpp-536870912,3,cpp,536870912,1,8388608,908529890,18012249170480756,18012249170480756,1994152245,100663579,1994152270,908562961,908562961,1
