build_id,mode,implementation,state,perf_profile,footprint_bytes,event,accepted_rows,median_per_operation,p05_per_operation,p95_per_operation
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,32768,cycles,15,1.68047738006,1.66904292191,1.71481793075
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,32768,instructions,15,5.30081696008,5.30078697474,5.30085153081
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,32768,ref_cycles,15,1.6804818329,1.66904680609,1.71482457463
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,262144,cycles,15,3.66658056686,3.16975630532,4.30724719706
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,262144,instructions,15,5.03760301063,5.03760185238,5.03761146339
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,262144,ref_cycles,15,3.66659865457,3.16976638518,4.30726404193
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,1048576,cycles,15,4.89438310841,4.89236272778,4.90189903211
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,1048576,instructions,15,5.00940595896,5.00940503244,5.00940702785
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,1048576,ref_cycles,15,4.89439681746,4.89237501327,4.90191951413
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,6291456,cycles,15,5.98242991282,5.57409513655,7.14496907188
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,6291456,instructions,15,5.00157366915,5.00157300344,5.00157476427
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,6291456,ref_cycles,15,5.98246539686,5.57412949167,7.14501823042
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,8388608,cycles,15,7.262363414,7.12036789356,8.89535266528
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,8388608,instructions,15,5.00118327141,5.00118310111,5.00118513168
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,8388608,ref_cycles,15,7.26241137209,7.12041610925,8.89540148693
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,33554432,cycles,15,10.110948691,9.94530208156,10.199961579
stride16-gcc13-auto,stride16_scan,auto,cache_evicted,basic,33554432,instructions,15,5.00030528582,5.00030506782,5.000305398
