build_id,mode,implementation,state,perf_profile,footprint_bytes,accepted_rows,median_ns_per_operation,p05_ns_per_operation,p95_ns_per_operation,median_tsc_ticks_per_operation,p05_tsc_ticks_per_operation,p95_tsc_ticks_per_operation
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,basic,33554432,14,84.8825381597,80.8438371023,87.554801623,186.30995814,177.445346832,192.175369263
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,basic,134217728,15,95.100137949,94.9327664375,96.2725243568,208.736783028,208.36942482,211.310083389
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,basic,536870912,15,101.251217127,99.9367192984,135.446405649,222.237988472,219.35277319,297.293572903
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,8192,15,3.49458980531,3.4853591658,3.50280267255,7.67032938585,7.65006659532,7.68835294526
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,16384,15,3.37761673139,3.37274649905,3.4033119472,7.41358196024,7.40289561071,7.46997997881
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,24576,15,3.3374786535,3.33486258076,3.44169338235,7.32548636387,7.31974406619,7.55422824242
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,28672,15,3.51770018355,3.39863916149,3.59819219284,7.72105538115,7.45972517919,7.8977299524
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,32768,15,4.79803562458,4.63374861953,5.13550844108,10.5312863883,10.1706847681,11.2720037567
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,36864,15,9.61980209434,9.61015060699,9.63614989436,21.1146532872,21.0934636977,21.1505292591
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,49152,15,9.60711137939,9.60051693941,9.60973116544,21.0867930538,21.0723220562,21.0925548893
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,65536,15,9.59719048355,9.59126292109,9.59925298383,21.0650242676,21.0520171933,21.0695498029
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,98304,15,9.58707086008,9.58554553304,9.59435119179,21.0428182795,21.0394638607,21.0587881607
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,131072,15,9.58376909886,9.58094094299,11.4552000464,21.0355572095,21.0293634048,25.1432045472
