sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r04-o14-c-36864,4,c,36864,58255,33554880,38075887,3284255168,3284255168,83576904,134511067,83576944,38102696,38102696,1
r04-o15-cpp-8388608,4,cpp,8388608,256,33554432,122090932,33554432,33554432,267983054,134219292,267983100,122120703,122120703,1
r04-o16-rust-6291456,4,rust,6291456,342,33619968,92231611,50397184,50397184,202444719,134481102,202444726,92261528,92261528,1
r04-o17-rust-536870912,4,rust,536870912,4,33554432,160632748,33554432,33554432,352297067,134218071,352296978,160666807,160666807,1
r04-o18-rust-32768,4,rust,32768,65536,33554432,20277328,33554432,33554432,44510778,134398235,44510774,20302155,20302155,1
r04-o19-go-262144,4,go,262144,8192,33554432,59958764,33554432,33554432,129686801,234955375,129686898,59596140,59596140,true
r04-o20-c-6291456,4,c,6291456,342,33619968,92005949,50397184,50397184,201949244,134481854,201949242,92037367,92037367,1
r04-o21-cpp-1048576,4,cpp,1048576,2048,33554432,72368659,33554432,33554432,158846642,134228252,158846622,72395267,72395267,1
r04-o22-go-36864,4,go,36864,58255,33554880,39924145,3284255168,3284255168,85962677,235357415,85962998,39615504,39615504,true
r04-o23-rust-8388608,4,rust,8388608,256,33554432,111429609,33554432,33554432,244582501,134218715,244582492,111459132,111459132,1
r04-o24-go-6291456,4,go,6291456,342,33619968,100330149,50397184,50397184,218819995,235752322,218820118,100156935,100156935,true
r04-o25-c-32768,4,c,32768,65536,33554432,20155790,33554432,33554432,44243558,134545680,44243606,20180821,20180821,1
r04-o26-rust-1048576,4,rust,1048576,2048,33554432,72428807,33554432,33554432,158978995,134223643,158978974,72453881,72453881,1
r04-o27-rust-36864,4,rust,36864,58255,33554880,38005053,3284255168,3284255168,83421297,134380013,83421294,38029556,38029556,1
r04-o28-c-8388608,4,c,8388608,256,33554432,110918164,33554432,33554432,243459923,134219280,243459942,110947172,110947172,1
r05-o01-rust-6291456,5,rust,6291456,342,33619968,92640533,50397184,50397184,203341920,134481102,203341908,92668685,92668685,1
r05-o02-c-536870912,5,c,536870912,4,33554432,161039763,33554432,33554432,353473860,134218020,353473846,161074191,161074191,1
r05-o03-go-6291456,5,go,6291456,342,33619968,115794574,50397184,50397184,250959880,235754440,250959852,115417751,115417751,true
r05-o04-go-536870912,5,go,536870912,4,33554432,155714162,33554432,33554432,340212728,234897561,340212686,155452209,155452209,true
r05-o05-go-1048576,5,go,1048576,2048,33554432,76233112,33554432,33554432,165233422,234907505,165233398,75846484,75846484,true
r05-o06-c-32768,5,c,32768,65536,33554432,20036093,33554432,33554432,43980883,134545680,43980904,20059519,20059519,1
r05-o07-c-8388608,5,c,8388608,256,33554432,108912243,33554432,33554432,239057750,134219280,239057764,108944826,108944826,1
r05-o08-go-8388608,5,go,8388608,256,33554432,118007368,33554432,33554432,257414251,235295711,257414234,117800986,117800986,true
r05-o09-cpp-36864,5,cpp,36864,58255,33554880,38584367,3284255168,3284255168,84692973,134511079,84692982,38610335,38610335,1
r05-o10-rust-8388608,5,rust,8388608,256,33554432,110066241,33554432,33554432,241590125,134218715,241590162,110097064,110097064,1
r05-o11-c-262144,5,c,262144,8192,33554432,52993167,33554432,33554432,116318989,134258960,116318994,53019366,53019366,1
r05-o12-cpp-8388608,5,cpp,8388608,256,33554432,109769113,33554432,33554432,240938409,134219292,240938412,109799157,109799157,1
r05-o13-rust-262144,5,rust,262144,8192,33554432,65362295,33554432,33554432,143468169,134240539,143468182,65388682,65388682,1
r05-o14-c-1048576,5,c,1048576,2048,33554432,72352985,33554432,33554432,158812294,134228240,158812280,72377276,72377276,1
r05-o15-cpp-6291456,5,cpp,6291456,342,33619968,92229179,50397184,50397184,202439205,134481866,202439204,92258420,92258420,1
r05-o16-cpp-32768,5,cpp,32768,65536,33554432,20396206,33554432,33554432,44772096,134545692,44772112,20421645,20421645,1
r05-o17-c-36864,5,c,36864,58255,33554880,38604831,3284255168,3284255168,84737726,134511067,84737730,38629240,38629240,1
r05-o18-c-6291456,5,c,6291456,342,33619968,92144276,50397184,50397184,202252906,134481854,202252930,92173834,92173834,1
r05-o19-rust-32768,5,rust,32768,65536,33554432,20422074,33554432,33554432,44828116,134398235,44828124,20446937,20446937,1
