sample_id,round,compiler,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r06-o14-clang18_scalar-6291456,6,clang18_scalar,6291456,102,10027008,447286007,21543721854647272,21543721854647272,981762274,43869249,981762276,447316194,447316194,1
r06-o15-gcc13_scalar-32768,6,gcc13_scalar,32768,195313,100000256,367739243,223978264113942993,223978264113942993,807160770,900002587,807160772,367766409,367766409,1
r06-o16-gcc13_scalar-36864,6,gcc13_scalar,36864,173612,100000512,1002351321,220423592280896003,220423592280896003,2200081782,900004891,2200081796,1002378180,1002378180,1
r06-o17-gcc13_scalar-6291456,6,gcc13_scalar,6291456,102,10027008,500794850,21543721854647272,21543721854647272,1099206878,90243355,1099206856,500825664,500825664,1
r06-o18-clang18_scalar-262144,6,clang18_scalar,262144,9766,40001536,508044557,85449381942251735,85449381942251735,1115121293,175007809,1115121282,508072422,508072422,1
r06-o19-clang18_scalar-36864,6,clang18_scalar,36864,173612,100000512,621120476,220423592280896003,220423592280896003,1363313256,437503329,1363313248,621149159,621149159,1
r06-o20-gcc13_auto-6291456,6,gcc13_auto,6291456,102,10027008,446027257,21543721854647272,21543721854647272,978996844,90243355,978996832,446057035,446057035,1
r06-o21-clang18_scalar-32768,6,clang18_scalar,32768,195313,100000256,287456796,223978264113942993,223978264113942993,630948672,437502209,630948670,287484267,287484267,1
r06-o22-clang18_auto-262144,6,clang18_auto,262144,9766,40001536,347221861,85449381942251735,85449381942251735,762128612,175007808,762128620,347250930,347250930,1
r06-o23-clang18_scalar-8388608,6,clang18_scalar,8388608,62,8126464,435859901,17444193244271551,17444193244271551,956682821,35554369,956682826,435890325,435890325,1
r06-o24-gcc13_scalar-536870912,6,gcc13_scalar,536870912,1,8388608,845205385,18017347997925624,18017347997925624,1855160304,75497755,1855160296,845238841,845238841,1
r06-o25-gcc13_scalar-1048576,6,gcc13_scalar,1048576,1221,20004864,438108783,43098968983893989,43098968983893989,961616055,180044059,961616062,438136510,438136510,1
r06-o26-clang18_auto-36864,6,clang18_auto,36864,173612,100000512,621536453,220423592280896003,220423592280896003,1364226683,437503328,1364226688,621564135,621564135,1
r06-o27-gcc13_auto-32768,6,gcc13_auto,32768,195313,100000256,365452771,223978264113942993,223978264113942993,802142123,900002587,802142132,365479224,365479224,1
r06-o28-gcc13_auto-1048576,6,gcc13_auto,1048576,1221,20004864,438070551,43098968983893989,43098968983893989,961532174,180044059,961532176,438097758,438097758,1
r07-o01-gcc13_auto-1048576,7,gcc13_auto,1048576,1221,20004864,435783770,43098968983893989,43098968983893989,956512952,180044059,956512920,435810967,435810967,1
r07-o02-clang18_scalar-1048576,7,clang18_scalar,1048576,1221,20004864,390386931,43098968983893989,43098968983893989,856872508,87522369,856872522,390414663,390414663,1
